,name_last,name_first,key_mlbam,key_retro,key_bbref,key_fangraphs,mlb_played_first,mlb_played_last,name
977,raley,brooks,548384,raleb001,raleybr01,10061,2012.0,2022.0,brooks raley-548384
978,raley,luke,670042,ralel001,raleylu01,19354,2021.0,2022.0,luke raley-670042
979,ramírez,erasmo,541640,ramie004,ramirer02,10314,2012.0,2022.0,erasmo ramírez-541640
980,ramírez,harold,623912,ramih004,ramirha02,14387,2019.0,2022.0,harold ramírez-623912
981,ramírez,josé,608070,ramij003,ramirjo01,13510,2013.0,2022.0,josé ramírez-608070
982,ramirez,noé,598287,ramin002,ramirno01,12800,2015.0,2022.0,noé ramirez-598287
983,ramirez,yohan,670990,ramiy002,ramiryo01,19444,2020.0,2022.0,yohan ramirez-670990
984,ramos,heliot,671218,ramoh002,ramoshe02,22515,2022.0,2022.0,heliot ramos-671218
985,rasmussen,drew,656876,rasmd002,rasmudr01,25385,2020.0,2022.0,drew rasmussen-656876
986,ray,robbie,592662,ray-r002,rayro02,11486,2014.0,2022.0,robbie ray-592662
987,realmuto,j. t.,592663,realj001,realmjt01,11739,2014.0,2022.0,j. t. realmuto-592663
988,reed,jake,596082,reedj005,reedja02,16209,2021.0,2022.0,jake reed-596082
989,refsnyder,rob,608701,refsr001,refsnro01,13770,2015.0,2022.0,rob refsnyder-608701
990,reid-foley,sean,656887,reids001,reidfse01,17034,2018.0,2022.0,sean reid-foley-656887
991,reks,zach,676646,reksz001,reksza01,19667,2021.0,2022.0,zach reks-676646
992,rendon,anthony,543685,renda001,rendoan01,12861,2013.0,2022.0,anthony rendon-543685
993,renfroe,hunter,592669,renfh001,renfrhu01,15464,2016.0,2022.0,hunter renfroe-592669
994,rengifo,luis,650859,rengl001,rengilu01,19858,2019.0,2022.0,luis rengifo-650859
995,reyes,denyi,660593,reyed002,reyesde02,20526,2022.0,2022.0,denyi reyes-660593
996,reyes,franmil,614177,reyef001,reyesfr01,14566,2018.0,2022.0,franmil reyes-614177
997,reyes,pablo,622569,reyep001,reyespa01,16357,2018.0,2022.0,pablo reyes-622569
998,reyes,victor,622682,reyev001,reyesvi01,15487,2018.0,2022.0,victor reyes-622682
999,reynolds,bryan,668804,reynb001,reynobr01,19326,2019.0,2022.0,bryan reynolds-668804
1000,reynolds,matt,608703,reynm003,reynoma03,13788,2016.0,2022.0,matt reynolds-608703
1001,richards,garrett,572070,richg002,richaga01,9784,2011.0,2022.0,garrett richards-572070
1002,richards,trevor,670950,richt001,richatr01,19309,2018.0,2022.0,trevor richards-670950
1003,riddle,jt,595375,riddj001,riddljt01,17642,2017.0,2022.0,jt riddle-595375
1004,riley,austin,663586,rilea001,rileyau01,18360,2019.0,2022.0,austin riley-663586
1005,rios,edwin,621458,riose001,riosed01,18316,2019.0,2022.0,edwin rios-621458
1006,rivas,alfonso,663845,rivaa001,rivasal01,21560,2021.0,2022.0,alfonso rivas-663845
1007,rivera,emmanuel,656896,rivee001,riverem01,19890,2021.0,2022.0,emmanuel rivera-656896
1008,rivero,sebastian,665861,rives002,riverse01,21735,2021.0,2022.0,sebastian rivero-665861
1009,rizzo,anthony,519203,rizza001,rizzoan01,3473,2011.0,2022.0,anthony rizzo-519203
1010,robert,luis,673357,robel002,roberlu01,20043,2020.0,2022.0,luis robert-673357
1011,roberts,ethan,681799,robee001,roberet01,24930,2022.0,2022.0,ethan roberts-681799
1012,robertson,david,502085,robed002,roberda08,8241,2008.0,2022.0,david robertson-502085
1013,robertson,kramer,670298,robek003,roberkr01,20022,2022.0,2022.0,kramer robertson-670298
1014,robles,hansel,570663,roblh001,robleha01,11801,2015.0,2022.0,hansel robles-570663
1015,robles,victor,645302,roblv001,roblevi01,18363,2017.0,2022.0,victor robles-645302
1016,rodgers,brendan,663898,rodgb002,rodgebr02,17907,2019.0,2022.0,brendan rodgers-663898
1017,rodón,carlos,607074,rodoc001,rodonca01,16137,2015.0,2022.0,carlos rodón-607074
1018,rodríguez,dereck,605446,rodrd001,rodride01,14509,2018.0,2022.0,dereck rodríguez-605446
1019,rodriguez,eduardo,593958,rodre004,rodried05,13164,2015.0,2022.0,eduardo rodriguez-593958
1020,rodriguez,elvin,660730,rodre005,rodriel02,20962,2022.0,2022.0,elvin rodriguez-660730
1021,rodríguez,joely,570257,rodrj004,rodrijo06,11487,2016.0,2022.0,joely rodríguez-570257
1022,rodríguez,julio,677594,rodrj007,rodriju01,23697,2022.0,2022.0,julio rodríguez-677594
1023,rogers,josh,642028,rogej003,rogerjo01,18510,2018.0,2022.0,josh rogers-642028
1024,rogers,taylor,573124,roget001,rogerta01,13449,2016.0,2022.0,taylor rogers-573124
1025,rogers,trevor,669432,roget003,rogertr01,22286,2020.0,2022.0,trevor rogers-669432
1026,rogers,tyler,643511,roget002,rogerty01,15541,2019.0,2022.0,tyler rogers-643511
1027,rojas,jose,670351,rojaj002,rojasjo02,19331,2021.0,2022.0,jose rojas-670351
1028,rojas,josh,668942,rojaj001,rojasjo01,19734,2019.0,2022.0,josh rojas-668942
1029,rojas,miguel,500743,rojam002,rojasmi02,7802,2014.0,2022.0,miguel rojas-500743
1030,romano,jordan,605447,romaj004,romanjo03,16122,2019.0,2022.0,jordan romano-605447
1031,romero,jhon,664584,romej003,romerjh01,19940,2021.0,2022.0,jhon romero-664584
1032,romero,jojo,668941,romej002,romerjo01,19574,2020.0,2022.0,jojo romero-668941
1033,romero,tommy,676720,romet001,romerto01,23465,2022.0,2022.0,tommy romero-676720
1034,romine,austin,519222,romia002,rominau01,5491,2011.0,2022.0,austin romine-519222
1035,romo,sergio,489265,romos001,romose01,9817,2008.0,2022.0,sergio romo-489265
1036,rondón,angel,667373,ronda001,rondoan01,22036,2021.0,2022.0,angel rondón-667373
1037,rooker,brent,667670,rookb001,rookebr01,19627,2020.0,2022.0,brent rooker-667670
1038,rosario,amed,642708,rosaa003,rosaram01,15518,2017.0,2022.0,amed rosario-642708
1039,rosario,eddie,592696,rosae001,rosared01,12155,2015.0,2022.0,eddie rosario-592696
1040,rosenberg,kenny,670046,rosek001,rosenke01,20009,2022.0,2022.0,kenny rosenberg-670046
1041,rossman,bubby,657745,rossb001,rossmbu01,17179,2022.0,2022.0,bubby rossman-657745
1042,rucker,michael,621074,ruckm001,ruckemi01,19454,2021.0,2022.0,michael rucker-621074
1043,ruf,darin,573131,ruf-d001,rufda01,9929,2012.0,2022.0,darin ruf-573131
1044,ruiz,esteury,665923,ruize001,ruizes01,21780,2022.0,2022.0,esteury ruiz-665923
1045,ruiz,josé,614179,ruizj001,ruizjo01,14552,2017.0,2022.0,josé ruiz-614179
1046,ruiz,keibert,660688,ruizk001,ruizke01,19610,2020.0,2022.0,keibert ruiz-660688
1047,rutschman,adley,668939,rutsa001,rutscad01,26288,2022.0,2022.0,adley rutschman-668939
1048,ryan,joe,657746,ryanj002,ryanjo04,21390,2021.0,2022.0,joe ryan-657746
1049,ryu,hyun jin,547943,ryu-h001,ryuhy01,14444,2013.0,2022.0,hyun jin ryu-547943
1050,sadzeck,connor,592712,sadzc001,sadzeco01,13483,2018.0,2022.0,connor sadzeck-592712
1051,sale,chris,519242,salec001,salech01,10603,2010.0,2022.0,chris sale-519242
1052,sampson,adrian,592716,sampa001,sampsad01,13339,2016.0,2022.0,adrian sampson-592716
1053,sanchez,aaron,592717,sanca006,sanchaa01,11490,2014.0,2022.0,aaron sanchez-592717
1054,sánchez,aníbal,434671,sanca004,sanchan01,3284,2006.0,2022.0,aníbal sánchez-434671
1055,sanchez,carlos,570560,sancc001,sanchca01,11602,2014.0,2022.0,carlos sanchez-570560
1056,sánchez,cristopher,650911,sancc002,sanchcr01,20778,2021.0,2022.0,cristopher sánchez-650911
1057,sanchez,gary,596142,sancg002,sanchga02,11442,2015.0,2022.0,gary sanchez-596142
1058,sánchez,jesús,660821,sancj003,sanchje02,19913,2020.0,2022.0,jesús sánchez-660821
1059,sánchez,miguel,667376,sancm001,sanchmi01,20074,2021.0,2022.0,miguel sánchez-667376
1060,sanders,phoenix,676637,sandp003,sandeph01,20541,2022.0,2022.0,phoenix sanders-676637
1061,sandlin,nick,680704,sandn001,sandlni01,20517,2021.0,2022.0,nick sandlin-680704
1062,sandoval,patrick,663776,sandp002,sandopa02,19447,2019.0,2022.0,patrick sandoval-663776
1063,sands,cole,663485,sandc001,sandsco01,21461,2022.0,2022.0,cole sands-663485
1064,sanmartin,reiver,665665,sanmr001,sanmare01,19754,2021.0,2022.0,reiver sanmartin-665665
1065,sanó,miguel,593934,sanom001,sanomi01,12164,2015.0,2022.0,miguel sanó-593934
1066,santana,carlos,467793,santc002,santaca01,2396,2010.0,2022.0,carlos santana-467793
1067,santana,dennis,642701,santd003,santade01,17878,2018.0,2022.0,dennis santana-642701
1068,santander,anthony,623993,santa003,santaan02,14551,2017.0,2022.0,anthony santander-623993
1069,santillan,tony,663574,santt001,santito01,19926,2021.0,2022.0,tony santillan-663574
1070,santos,gregory,666619,santg001,santogr01,21894,2021.0,2022.0,gregory santos-666619
1071,saucedo,tayler,642048,sauct001,sauceta01,17888,2021.0,2022.0,tayler saucedo-642048
1072,sawamura,hirokazu,617228,sawah001,sawamhi01,27515,2021.0,2022.0,hirokazu sawamura-617228
1073,sborz,josh,622250,sborj002,sborzjo01,18323,2019.0,2022.0,josh sborz-622250
1074,scherzer,max,453286,schem001,scherma01,3137,2008.0,2022.0,max scherzer-453286
1075,schmidt,clarke,657376,schmc002,schmicl01,19899,2020.0,2022.0,clarke schmidt-657376
1076,schoop,jonathan,570731,schoj001,schoojo01,11265,2013.0,2022.0,jonathan schoop-570731
1077,schreiber,john,670167,schrj001,schrejo01,20020,2019.0,2022.0,john schreiber-670167
1078,schrock,max,621011,schrm001,schroma01,17750,2020.0,2022.0,max schrock-621011
1079,schwarber,kyle,656941,schwk001,schwaky01,16478,2015.0,2022.0,kyle schwarber-656941
1080,schwindel,frank,643524,schwf001,schwifr01,15351,2019.0,2022.0,frank schwindel-643524
1081,scott,tanner,656945,scott003,scottta01,17586,2017.0,2022.0,tanner scott-656945
1082,scott,tayler,605463,scott004,scottta02,13652,2019.0,2022.0,tayler scott-605463
1083,seabold,connor,657756,seabc001,seaboco01,19695,2021.0,2022.0,connor seabold-657756
1084,seager,corey,608369,seagc001,seageco01,13624,2015.0,2022.0,corey seager-608369
1085,sears,jp,676664,searj001,searsjp01,23429,2022.0,2022.0,jp sears-676664
1086,sedlock,cody,642060,sedlc001,sedloco01,19357,2022.0,2022.0,cody sedlock-642060
1087,segura,jean,516416,seguj002,segurje01,5933,2012.0,2022.0,jean segura-516416
1088,selman,sam,572125,selms001,selmasa01,13397,2019.0,2022.0,sam selman-572125
1089,semien,marcus,543760,semim001,semiema01,12533,2013.0,2022.0,marcus semien-543760
1090,senzatela,antonio,622608,senza001,senzaan01,15488,2017.0,2022.0,antonio senzatela-622608
1091,senzel,nick,669222,senzn001,senzeni01,19293,2019.0,2022.0,nick senzel-669222
1092,serven,brian,661531,servb001,servebr01,19422,2022.0,2022.0,brian serven-661531
1093,severino,anderson,644429,sevea002,severan01,20582,2022.0,2022.0,anderson severino-644429
1094,severino,luis,622663,sevel001,severlu01,15890,2015.0,2022.0,luis severino-622663
1095,severino,pedro,600474,sevep001,severpe01,14523,2015.0,2022.0,pedro severino-600474
1096,sewald,paul,623149,sewap001,sewalpa01,13892,2017.0,2022.0,paul sewald-623149
1097,shaw,bryan,543766,shawb001,shawbr01,8110,2011.0,2022.0,bryan shaw-543766
1098,shaw,travis,543768,shawt001,shawtr01,11982,2015.0,2022.0,travis shaw-543768
1099,sheets,gavin,657757,sheeg001,sheetga01,19901,2021.0,2022.0,gavin sheets-657757
1100,sheffield,jordan,642068,shefj002,sheffjo01,19682,2021.0,2022.0,jordan sheffield-642068
1101,sheffield,justus,656954,shefj001,sheffju01,17285,2018.0,2022.0,justus sheffield-656954
1102,short,zack,670097,shorz001,shortza01,19562,2021.0,2022.0,zack short-670097
1103,shreve,chasen,592741,shrec001,shrevch01,10855,2014.0,2022.0,chasen shreve-592741
1104,sierra,magneuris,642423,sierm002,sierrma01,17023,2017.0,2022.0,magneuris sierra-642423
1105,silseth,chase,681217,silsc001,silsech01,30074,2022.0,2022.0,chase silseth-681217
1106,simmons,andrelton,592743,simma001,simmoan01,10847,2012.0,2022.0,andrelton simmons-592743
1107,sims,lucas,608371,simsl001,simslu01,13470,2017.0,2022.0,lucas sims-608371
1108,singer,brady,663903,singb001,singebr01,25377,2020.0,2022.0,brady singer-663903
1109,siri,jose,642350,sirij001,sirijo01,17452,2021.0,2022.0,jose siri-642350
1110,skubal,tarik,669373,skubt001,skubata01,22267,2020.0,2022.0,tarik skubal-669373
1111,slater,austin,596103,slata001,slateau01,16153,2017.0,2022.0,austin slater-596103
1112,small,ethan,663629,smale001,smallet01,26364,2022.0,2022.0,ethan small-663629
1113,smeltzer,devin,656970,smeld001,smeltde01,19487,2019.0,2022.0,devin smeltzer-656970
1114,smith,caleb,592761,smitc006,smithca03,14875,2017.0,2022.0,caleb smith-592761
1115,smith,chad,663385,smitc007,smithch12,20190,2022.0,2022.0,chad smith-663385
1116,smith,dominic,642086,smitd008,smithdo02,15653,2017.0,2022.0,dominic smith-642086
1117,smith,drew,622098,smitd009,smithdr01,17755,2018.0,2022.0,drew smith-622098
1118,smith,joe,501925,smitj002,smithjo05,3281,2007.0,2022.0,joe smith-501925
1119,smith,josh,669701,smitj007,smithjo11,26396,2022.0,2022.0,josh smith-669701
1120,smith,kevin,675656,smitk003,smithke05,20242,2021.0,2022.0,kevin smith-675656
1121,smith,pavin,656976,smitp002,smithpa04,19892,2020.0,2022.0,pavin smith-656976
